Probabilidad;Importancia;Regla
0.96;-0.003716054;Submotivo = Aves, Tipo Med = Alimentador Media Tension -> Cumple = False
0.96;-0.00450709;Submotivo = Objetos en redes (Cometas, cintas, etc), Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.96;-0.00450709;Causa Interrupcion = Cometas, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.959;-0.005029531;Causa Interrupcion = Cometas, Solicito FM = True -> Cumple = False
0.959;-0.005029531;Submotivo = Objetos en redes (Cometas, cintas, etc), Solicito FM = True -> Cumple = False
0.959;-0.004838995;Submotivo = Objetos en redes (Cometas, cintas, etc), Responsable Interrupcion = Terceros -> Cumple = False
0.959;-0.004838995;Causa Interrupcion = Cometas -> Cumple = False
0.959;-0.004838995;Submotivo = Objetos en redes (Cometas, cintas, etc), Motivo = Otros y/o terceros -> Cumple = False
0.959;-0.004838995;Causa Interrupcion = Cometas, Motivo = Otros y/o terceros -> Cumple = False
0.959;-0.004838995;Causa Interrupcion = Cometas, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.959;-0.004838995;Causa Interrupcion = Cometas, Responsable Interrupcion = Terceros -> Cumple = False
0.959;-0.004838995;Submotivo = Objetos en redes (Cometas, cintas, etc), Propiedad De La Inst Causante = Propia -> Cumple = False
0.959;-0.004838995;Causa Interrupcion = Cometas, Propiedad De La Inst Causante = Propia -> Cumple = False
0.959;-0.004838995;Submotivo = Objetos en redes (Cometas, cintas, etc) -> Cumple = False
0.959;-0.004838995;Submotivo = Objetos en redes (Cometas, cintas, etc), Causa Interrupcion = Cometas -> Cumple = False
0.959;-0.004838995;Submotivo = Objetos en redes (Cometas, cintas, etc), Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.958;-0.004083953;Tipo Med = Alimentador Media Tension, Solicito FM = False -> Cumple = False
0.958;-0.009161833;Tipo Med = Subestacion de Potencia, Motivo = Otros y/o terceros -> Cumple = False
0.957;-0.012118512;Submotivo = Fuertes vientos en la zona, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.957;-0.012118512;Causa Interrupcion = Fuertes vientos, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.957;-0.004735792;Causa Interrupcion = Otros, causados por terceros, Motivo = Otros y/o terceros -> Cumple = False
0.957;-0.012710591;Submotivo = Colision de vehiculo contra retenida, Tipo Med = Alimentador Media Tension -> Cumple = False
0.956;-0.007777146;Submotivo = Colision de vehiculo contra retenida, Causa Interrupcion = Impacto vehicular -> Cumple = False
0.956;-0.007777146;Submotivo = Colision de vehiculo contra retenida -> Cumple = False
0.956;-0.007777146;Submotivo = Colision de vehiculo contra retenida, Motivo = Otros y/o terceros -> Cumple = False
0.956;-0.007777146;Submotivo = Colision de vehiculo contra retenida, Propiedad De La Inst Causante = Propia -> Cumple = False
0.956;-0.007777146;Submotivo = Colision de vehiculo contra retenida, Responsable Interrupcion = Terceros -> Cumple = False
0.956;-0.007777146;Submotivo = Colision de vehiculo contra retenida, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.956;-0.006645699;Propiedad De La Inst Causante = Otras Empresas Electricas -> Cumple = False
0.956;-0.007984795;Submotivo = Colision de vehiculo contra retenida, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.956;-0.008972523;Tipo Med = Subestacion de Potencia, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.955;-0.00819616;Tipo Med = Linea de Subtransmision, Propiedad De La Inst Causante = Propia -> Cumple = False
0.954;-0.006275988;Submotivo = Otros, Solicito FM = True -> Cumple = False
0.953;-0.01185155;Submotivo = Colision de vehiculo contra retenida, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.953;-0.007275357;Responsable Interrupcion = Fenomenos Naturales, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.953;-0.007275357;Naturaleza Interrupcion = No Programado, Fenomenos Naturales, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.952;-0.007281843;Naturaleza Interrupcion = No Programado, Fenomenos Naturales -> Cumple = False
0.952;-0.007281843;Responsable Interrupcion = Fenomenos Naturales, Naturaleza Interrupcion = No Programado, Fenomenos Naturales -> Cumple = False
0.952;-0.009788735;Submotivo = Colision de vehiculo contra retenida, Solicito FM = True -> Cumple = False
0.952;-0.007281843;Responsable Interrupcion = Fenomenos Naturales -> Cumple = False
0.952;-0.007351729;Responsable Interrupcion = Fenomenos Naturales, Propiedad De La Inst Causante = Propia -> Cumple = False
0.952;-0.007351729;Naturaleza Interrupcion = No Programado, Fenomenos Naturales, Propiedad De La Inst Causante = Propia -> Cumple = False
0.952;-0.00936321;Tipo Med = Linea de Subtransmision, Responsabilidad Interrupcion = Transmision -> Cumple = False
0.949;-0.010523444;Responsable Interrupcion = Terceros -> Cumple = False
0.949;-0.010552793;Responsable Interrupcion = Terceros, Propiedad De La Inst Causante = Propia -> Cumple = False
0.949;-0.010613939;Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.948;-0.010357773;Responsabilidad Interrupcion = Transmision, Solicito FM = True -> Cumple = False
0.948;-0.011240685;Responsable Interrupcion = Terceros, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.948;-0.01127117;Naturaleza Interrupcion = No Programado, Accion De Terceros, Propiedad De La Inst Causante = Propia -> Cumple = False
0.947;-0.011571801;Responsable Interrupcion = Terceros, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.947;-0.012251967;Motivo = Otros y/o terceros -> Cumple = False
0.947;-0.011818082;Responsable Interrupcion = Terceros, Motivo = Otros y/o terceros -> Cumple = False
0.947;-0.009652229;Causa Interrupcion = Otros, causados por terceros, Solicito FM = True -> Cumple = False
0.947;-0.012522184;Motivo = Otros y/o terceros, Propiedad De La Inst Causante = Propia -> Cumple = False
0.946;-0.012327617;Naturaleza Interrupcion = No Programado, Accion De Terceros, Motivo = Otros y/o terceros -> Cumple = False
0.946;-0.012535823;Submotivo = Caida de arboles, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.946;-0.012535823;Causa Interrupcion = Caida de arbol, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.946;-0.012342515;Naturaleza Interrupcion = No Programado, Accion De Terceros, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.945;-0.014694465;Causa Interrupcion = Fuertes vientos, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.945;-0.014694465;Causa Interrupcion = Fuertes vientos, Naturaleza Interrupcion = No Programado, Fenomenos Naturales -> Cumple = False
0.945;-0.014694465;Causa Interrupcion = Fuertes vientos, Motivo = Otros y/o terceros -> Cumple = False
0.945;-0.014694465;Causa Interrupcion = Fuertes vientos, Responsable Interrupcion = Fenomenos Naturales -> Cumple = False
0.945;-0.014694465;Causa Interrupcion = Fuertes vientos -> Cumple = False
0.945;-0.014694465;Submotivo = Fuertes vientos en la zona, Propiedad De La Inst Causante = Propia -> Cumple = False
0.945;-0.014694465;Submotivo = Fuertes vientos en la zona, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.945;-0.014694465;Submotivo = Fuertes vientos en la zona, Naturaleza Interrupcion = No Programado, Fenomenos Naturales -> Cumple = False
0.945;-0.014694465;Submotivo = Fuertes vientos en la zona, Motivo = Otros y/o terceros -> Cumple = False
0.945;-0.014694465;Submotivo = Fuertes vientos en la zona, Causa Interrupcion = Fuertes vientos -> Cumple = False
0.945;-0.014694465;Causa Interrupcion = Fuertes vientos, Propiedad De La Inst Causante = Propia -> Cumple = False
0.945;-0.014694465;Submotivo = Fuertes vientos en la zona, Responsable Interrupcion = Fenomenos Naturales -> Cumple = False
0.945;-0.014694465;Submotivo = Fuertes vientos en la zona -> Cumple = False
0.945;-0.011258712;Solicito FM = True, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.945;-0.013517259;Motivo = Otros y/o terceros, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.944;-0.011471085;Naturaleza Interrupcion = No Programado, Fenomenos Naturales, Motivo = Otros y/o terceros -> Cumple = False
0.944;-0.011471085;Responsable Interrupcion = Fenomenos Naturales, Motivo = Otros y/o terceros -> Cumple = False
0.943;-0.012226708;Tipo Med = Alimentador Media Tension, Responsable Interrupcion = Propia -> Cumple = False
0.942;-0.01437588;Solicito FM = True, Responsable Interrupcion = Terceros -> Cumple = False
0.942;-0.013052058;Causa Interrupcion = Otros fenomenos naturales y/o ambientales, Naturaleza Interrupcion = No Programado, Fenomenos Naturales -> Cumple = False
0.942;-0.013052058;Causa Interrupcion = Otros fenomenos naturales y/o ambientales -> Cumple = False
0.942;-0.013052058;Causa Interrupcion = Otros fenomenos naturales y/o ambientales, Motivo = Otros y/o terceros -> Cumple = False
0.942;-0.013052058;Causa Interrupcion = Otros fenomenos naturales y/o ambientales, Responsable Interrupcion = Fenomenos Naturales -> Cumple = False
0.942;-0.014986358;Solicito FM = True, Motivo = Otros y/o terceros -> Cumple = False
0.941;-0.013206927;Causa Interrupcion = Otros fenomenos naturales y/o ambientales, Propiedad De La Inst Causante = Propia -> Cumple = False
0.941;-0.014925457;Solicito FM = True, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.941;-0.013733081;Causa Interrupcion = Otros fenomenos naturales y/o ambientales, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.939;-0.013385756;Naturaleza Interrupcion = Programado Mantenimiento, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.939;-0.013385756;Motivo = Mantenimiento preventivo, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.939;-0.013385756;Causa Interrupcion = Por mantenimiento, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.939;-0.020195652;Submotivo = Incremento de la Capacidad de Transformacion, Solicito FM = False -> Cumple = False
0.938;-0.0148526;Submotivo = Condiciones climaticas extremas -> Cumple = False
0.938;-0.0148526;Submotivo = Condiciones climaticas extremas, Causa Interrupcion = Otros fenomenos naturales y/o ambientales -> Cumple = False
0.938;-0.0148526;Submotivo = Condiciones climaticas extremas, Responsable Interrupcion = Fenomenos Naturales -> Cumple = False
0.938;-0.0148526;Submotivo = Condiciones climaticas extremas, Motivo = Otros y/o terceros -> Cumple = False
0.938;-0.0148526;Submotivo = Condiciones climaticas extremas, Naturaleza Interrupcion = No Programado, Fenomenos Naturales -> Cumple = False
0.938;-0.015027539;Submotivo = Condiciones climaticas extremas, Propiedad De La Inst Causante = Propia -> Cumple = False
0.938;-0.014219091;Causa Interrupcion = Otros, causados por terceros, Tipo Med = Alimentador Media Tension -> Cumple = False
0.938;-0.020937106;Submotivo = Expansion de redes, Causa Interrupcion = Por Expansion o reforzamiento de redes -> Cumple = False
0.938;-0.020937106;Submotivo = Expansion de redes, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.938;-0.020937106;Submotivo = Expansion de redes, Propiedad De La Inst Causante = Propia -> Cumple = False
0.938;-0.020937106;Submotivo = Expansion de redes, Motivo = Interrupcion por Expansion y Reforzamiento -> Cumple = False
0.938;-0.015409452;Submotivo = Condiciones climaticas extremas, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.938;-0.016971972;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.938;-0.020937106;Submotivo = Expansion de redes -> Cumple = False
0.938;-0.020937106;Submotivo = Expansion de redes, Responsable Interrupcion = Propia -> Cumple = False
0.938;-0.020937106;Submotivo = Expansion de redes, Naturaleza Interrupcion = Programado,Expansion O Reforzamiento -> Cumple = False
0.937;-0.014521281;Submotivo = Otros, Tipo Med = Alimentador Media Tension -> Cumple = False
0.936;-0.021710098;Submotivo = Expansion de redes, Solicito FM = False -> Cumple = False
0.935;-0.017020285;Responsable Interrupcion = Fenomenos Naturales, Tipo Med = Alimentador Media Tension -> Cumple = False
0.935;-0.017020285;Naturaleza Interrupcion = No Programado, Fenomenos Naturales, Tipo Med = Alimentador Media Tension -> Cumple = False
0.934;-0.019941639;Tipo Med = Alimentador Media Tension -> Cumple = False
0.934;-0.016536506;Naturaleza Interrupcion = No Programado, Fenomenos Naturales, Solicito FM = True -> Cumple = False
0.934;-0.016536506;Responsable Interrupcion = Fenomenos Naturales, Solicito FM = True -> Cumple = False
0.933;-0.020617866;Tipo Med = Alimentador Media Tension, Propiedad De La Inst Causante = Propia -> Cumple = False
0.933;-0.020758464;Tipo Med = Alimentador Media Tension, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.932;-0.017052619;Naturaleza Interrupcion = Programado Mantenimiento, Responsable Interrupcion = Propia -> Cumple = False
0.932;-0.017052619;Motivo = Mantenimiento preventivo, Responsable Interrupcion = Propia -> Cumple = False
0.932;-0.017052619;Naturaleza Interrupcion = Programado Mantenimiento, Propiedad De La Inst Causante = Propia -> Cumple = False
0.932;-0.017052619;Causa Interrupcion = Por mantenimiento, Responsable Interrupcion = Propia -> Cumple = False
0.932;-0.017052619;Motivo = Mantenimiento preventivo, Propiedad De La Inst Causante = Propia -> Cumple = False
0.932;-0.017052619;Causa Interrupcion = Por mantenimiento, Propiedad De La Inst Causante = Propia -> Cumple = False
0.93;-0.018024831;Naturaleza Interrupcion = Programado Mantenimiento, Causa Interrupcion = Por mantenimiento -> Cumple = False
0.93;-0.018024831;Naturaleza Interrupcion = Programado Mantenimiento, Motivo = Mantenimiento preventivo -> Cumple = False
0.93;-0.018024831;Motivo = Mantenimiento preventivo, Causa Interrupcion = Por mantenimiento -> Cumple = False
0.93;-0.018024831;Motivo = Mantenimiento preventivo -> Cumple = False
0.93;-0.018024831;Naturaleza Interrupcion = Programado Mantenimiento -> Cumple = False
0.93;-0.018024831;Causa Interrupcion = Por mantenimiento -> Cumple = False
0.93;-0.018065451;Naturaleza Interrupcion = Programado Mantenimiento, Solicito FM = False -> Cumple = False
0.93;-0.018065451;Causa Interrupcion = Por mantenimiento, Solicito FM = False -> Cumple = False
0.93;-0.018065451;Motivo = Mantenimiento preventivo, Solicito FM = False -> Cumple = False
0.93;-0.019002755;Causa Interrupcion = Otros fenomenos naturales y/o ambientales, Solicito FM = True -> Cumple = False
0.93;-0.019925795;Causa Interrupcion = Impacto vehicular, Tipo Med = Alimentador Media Tension -> Cumple = False
0.929;-0.020667417;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion, Propiedad De La Inst Causante = Propia -> Cumple = False
0.929;-0.020667417;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion, Responsable Interrupcion = Propia -> Cumple = False
0.929;-0.020667417;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion, Solicito FM = False -> Cumple = False
0.929;-0.020667417;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion, Motivo = Mantenimiento preventivo -> Cumple = False
0.929;-0.020667417;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion, Causa Interrupcion = Por mantenimiento -> Cumple = False
0.929;-0.020667417;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion, Naturaleza Interrupcion = Programado Mantenimiento -> Cumple = False
0.929;-0.020667417;Submotivo = Mantenimiento de Equipos de Maniobra y Proteccion -> Cumple = False
0.928;-0.024519821;Solicito FM = True, Propiedad De La Inst Causante = Propia -> Cumple = False
0.928;-0.024634688;Solicito FM = True -> Cumple = False
0.927;-0.019579956;Responsabilidad Interrupcion = Transmision, Propiedad De La Inst Causante = Propia -> Cumple = False
0.926;-0.024835248;Solicito FM = True, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.925;-0.02140461;Submotivo = Condiciones climaticas extremas, Solicito FM = True -> Cumple = False
0.925;-0.020618435;Causa Interrupcion = Impacto vehicular, Responsable Interrupcion = Terceros -> Cumple = False
0.925;-0.020618435;Causa Interrupcion = Impacto vehicular, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.925;-0.020618435;Causa Interrupcion = Impacto vehicular, Propiedad De La Inst Causante = Propia -> Cumple = False
0.925;-0.020618435;Causa Interrupcion = Impacto vehicular, Motivo = Otros y/o terceros -> Cumple = False
0.925;-0.020618435;Causa Interrupcion = Impacto vehicular -> Cumple = False
0.923;-0.021366224;Causa Interrupcion = Impacto vehicular, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.923;-0.025535366;Tipo Med = Linea de Subtransmision, Solicito FM = False -> Cumple = False
0.921;-0.022793082;Causa Interrupcion = Impacto vehicular, Solicito FM = True -> Cumple = False
0.919;-0.024235793;Tipo Med = Alimentador Media Tension, Responsable Interrupcion = Terceros -> Cumple = False
0.919;-0.026786918;Causa Interrupcion = Otros fenomenos naturales y/o ambientales, Tipo Med = Alimentador Media Tension -> Cumple = False
0.918;-0.024703283;Tipo Med = Alimentador Media Tension, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.918;-0.023647971;Responsabilidad Interrupcion = Transmision -> Cumple = False
0.918;-0.025013734;Tipo Med = Alimentador Media Tension, Motivo = Otros y/o terceros -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor, Naturaleza Interrupcion = Programado Mantenimiento -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor, Responsable Interrupcion = Propia -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor, Solicito FM = False -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor, Propiedad De La Inst Causante = Propia -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor, Causa Interrupcion = Por mantenimiento -> Cumple = False
0.918;-0.02737636;Submotivo = Cambio de conductor, Motivo = Mantenimiento preventivo -> Cumple = False
0.918;-0.02627136;Submotivo = Objetos en redes (Cometas, cintas, etc), Tipo Med = Alimentador Media Tension -> Cumple = False
0.918;-0.02627136;Causa Interrupcion = Cometas, Tipo Med = Alimentador Media Tension -> Cumple = False
0.917;-0.029002031;Submotivo = Incremento de la Capacidad de Transformacion, Naturaleza Interrupcion = Programado,Expansion O Reforzamiento -> Cumple = False
0.917;-0.029002031;Submotivo = Incremento de la Capacidad de Transformacion, Motivo = Interrupcion por Expansion y Reforzamiento -> Cumple = False
0.917;-0.029002031;Submotivo = Incremento de la Capacidad de Transformacion -> Cumple = False
0.917;-0.027982519;Submotivo = Condiciones climaticas extremas, Tipo Med = Alimentador Media Tension -> Cumple = False
0.917;-0.029002031;Submotivo = Incremento de la Capacidad de Transformacion, Causa Interrupcion = Por Expansion o reforzamiento de redes -> Cumple = False
0.917;-0.029002031;Submotivo = Incremento de la Capacidad de Transformacion, Responsable Interrupcion = Propia -> Cumple = False
0.914;-0.026712936;Naturaleza Interrupcion = Programado Mantenimiento, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.914;-0.026712936;Causa Interrupcion = Por mantenimiento, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.914;-0.026712936;Motivo = Mantenimiento preventivo, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.913;-0.027724259;Causa Interrupcion = Impacto vehicular, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.912;-0.030589459;Submotivo = Colision de vehiculo contra estructuras, Tipo Med = Alimentador Media Tension -> Cumple = False
0.9;-0.035396662;Tipo Med = Subestacion de Potencia, Solicito FM = True -> Cumple = False
0.9;-0.038059797;Tipo Med = Subestacion de Potencia, Propiedad De La Inst Causante = Otras Empresas Electricas -> Cumple = False
0.899;-0.033940233;Submotivo = Colision de vehiculo contra estructuras, Causa Interrupcion = Impacto vehicular -> Cumple = False
0.899;-0.033940233;Submotivo = Colision de vehiculo contra estructuras -> Cumple = False
0.899;-0.033940233;Submotivo = Colision de vehiculo contra estructuras, Responsable Interrupcion = Terceros -> Cumple = False
0.899;-0.033940233;Submotivo = Colision de vehiculo contra estructuras, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.899;-0.033940233;Submotivo = Colision de vehiculo contra estructuras, Propiedad De La Inst Causante = Propia -> Cumple = False
0.899;-0.033940233;Submotivo = Colision de vehiculo contra estructuras, Motivo = Otros y/o terceros -> Cumple = False
0.899;-0.035186166;Tipo Med = Alimentador Media Tension, Solicito FM = True -> Cumple = False
0.898;-0.039173537;Responsable Interrupcion = Otras Empresas Electricas, Responsabilidad Interrupcion = Transmision -> Cumple = False
0.896;-0.035458698;Submotivo = Colision de vehiculo contra estructuras, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.896;-0.035853073;Submotivo = Colision de vehiculo contra estructuras, Solicito FM = True -> Cumple = False
0.893;-0.040708854;Submotivo = Incremento de la Capacidad del conductor, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.892;-0.037359212;Tipo Med = Subestacion de Potencia -> Cumple = False
0.888;-0.039929911;Tipo Med = Subestacion de Potencia, Propiedad De La Inst Causante = Propia -> Cumple = False
0.887;-0.042879778;Submotivo = Cambio de estructuras, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.884;-0.042980958;Tipo Med = Subestacion de Potencia, Solicito FM = False -> Cumple = False
0.881;-0.045946547;Propiedad De La Inst Causante = Otras Empresas Electricas, Responsabilidad Interrupcion = Transmision -> Cumple = False
0.88;-0.043646136;Responsabilidad Interrupcion = Transmision, Solicito FM = False -> Cumple = False
0.879;-0.043654552;Tipo Med = Subestacion de Potencia, Responsabilidad Interrupcion = Transmision -> Cumple = False
0.875;-0.047180194;Submotivo = Incremento de la Capacidad del conductor, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.871;-0.047247437;Motivo = Interrupcion por Expansion y Reforzamiento, Solicito FM = False -> Cumple = False
0.871;-0.050751433;Submotivo = Colision de vehiculo contra estructuras, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.871;-0.047247437;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento, Solicito FM = False -> Cumple = False
0.87;-0.047514278;Causa Interrupcion = Por Expansion o reforzamiento de redes, Solicito FM = False -> Cumple = False
0.869;-0.051882517;Submotivo = Limpieza de partes aislantes, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.869;-0.049910044;Causa Interrupcion = Vandalismo, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.869;-0.049910044;Submotivo = Vandalismo, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.864;-0.052830498;Submotivo = Incremento de la Capacidad del conductor, Solicito FM = False -> Cumple = False
0.86;-0.057457483;Submotivo = Incendio - Quema de material en cercanias -> Cumple = False
0.86;-0.057457483;Submotivo = Incendio - Quema de material en cercanias, Causa Interrupcion = Otros, causados por terceros -> Cumple = False
0.86;-0.057457483;Submotivo = Incendio - Quema de material en cercanias, Propiedad De La Inst Causante = Propia -> Cumple = False
0.86;-0.057457483;Submotivo = Incendio - Quema de material en cercanias, Motivo = Otros y/o terceros -> Cumple = False
0.86;-0.057457483;Submotivo = Incendio - Quema de material en cercanias, Responsable Interrupcion = Terceros -> Cumple = False
0.86;-0.057457483;Submotivo = Incendio - Quema de material en cercanias, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.856;-0.056815233;Submotivo = Incremento de la Capacidad del conductor, Naturaleza Interrupcion = Programado,Expansion O Reforzamiento -> Cumple = False
0.856;-0.056815233;Submotivo = Incremento de la Capacidad del conductor, Causa Interrupcion = Por Expansion o reforzamiento de redes -> Cumple = False
0.856;-0.056815233;Submotivo = Incremento de la Capacidad del conductor -> Cumple = False
0.856;-0.056815233;Submotivo = Incremento de la Capacidad del conductor, Responsable Interrupcion = Propia -> Cumple = False
0.856;-0.056815233;Submotivo = Incremento de la Capacidad del conductor, Propiedad De La Inst Causante = Propia -> Cumple = False
0.856;-0.056815233;Submotivo = Incremento de la Capacidad del conductor, Motivo = Interrupcion por Expansion y Reforzamiento -> Cumple = False
0.851;-0.058515718;Submotivo = Cambio de estructuras, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.84;-0.064464188;Submotivo = Cambio de estructuras, Causa Interrupcion = Por mantenimiento -> Cumple = False
0.84;-0.064464188;Submotivo = Cambio de estructuras -> Cumple = False
0.84;-0.064464188;Submotivo = Cambio de estructuras, Solicito FM = False -> Cumple = False
0.84;-0.064464188;Submotivo = Cambio de estructuras, Responsable Interrupcion = Propia -> Cumple = False
0.84;-0.064464188;Submotivo = Cambio de estructuras, Propiedad De La Inst Causante = Propia -> Cumple = False
0.84;-0.064464188;Submotivo = Cambio de estructuras, Naturaleza Interrupcion = Programado Mantenimiento -> Cumple = False
0.84;-0.064464188;Submotivo = Cambio de estructuras, Motivo = Mantenimiento preventivo -> Cumple = False
0.832;-0.068708981;Responsabilidad Interrupcion = Transmision, Responsable Interrupcion = Propia -> Cumple = False
0.825;-0.071372639;Causa Interrupcion = Vandalismo, Propiedad De La Inst Causante = Propia -> Cumple = False
0.825;-0.071372639;Submotivo = Vandalismo, Responsable Interrupcion = Terceros -> Cumple = False
0.825;-0.071372639;Causa Interrupcion = Vandalismo, Responsable Interrupcion = Terceros -> Cumple = False
0.825;-0.071372639;Causa Interrupcion = Vandalismo -> Cumple = False
0.825;-0.071372639;Submotivo = Vandalismo, Motivo = Otros y/o terceros -> Cumple = False
0.825;-0.071372639;Submotivo = Vandalismo, Propiedad De La Inst Causante = Propia -> Cumple = False
0.825;-0.071372639;Submotivo = Vandalismo -> Cumple = False
0.825;-0.071372639;Causa Interrupcion = Vandalismo, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.825;-0.071372639;Submotivo = Vandalismo, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.825;-0.071372639;Submotivo = Vandalismo, Causa Interrupcion = Vandalismo -> Cumple = False
0.825;-0.071372639;Causa Interrupcion = Vandalismo, Motivo = Otros y/o terceros -> Cumple = False
0.824;-0.071858564;Causa Interrupcion = Vandalismo, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.824;-0.071858564;Submotivo = Vandalismo, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.821;-0.073349986;Submotivo = Vandalismo, Solicito FM = True -> Cumple = False
0.821;-0.073349986;Causa Interrupcion = Vandalismo, Solicito FM = True -> Cumple = False
0.818;-0.077259351;Submotivo = Limpieza de partes aislantes, Naturaleza Interrupcion = Programado Mantenimiento -> Cumple = False
0.818;-0.077259351;Submotivo = Limpieza de partes aislantes, Propiedad De La Inst Causante = Propia -> Cumple = False
0.818;-0.077259351;Submotivo = Limpieza de partes aislantes, Motivo = Mantenimiento preventivo -> Cumple = False
0.818;-0.077259351;Submotivo = Limpieza de partes aislantes, Causa Interrupcion = Por mantenimiento -> Cumple = False
0.818;-0.077259351;Submotivo = Limpieza de partes aislantes -> Cumple = False
0.818;-0.077259351;Submotivo = Limpieza de partes aislantes, Solicito FM = False -> Cumple = False
0.818;-0.077259351;Submotivo = Limpieza de partes aislantes, Responsable Interrupcion = Propia -> Cumple = False
0.81;-0.079746885;Causa Interrupcion = Por Expansion o reforzamiento de redes, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.81;-0.079746885;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.81;-0.079746885;Motivo = Interrupcion por Expansion y Reforzamiento, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.806;-0.083729166;Tipo Med = Subestacion de Potencia, Responsable Interrupcion = Propia -> Cumple = False
0.805;-0.081869367;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.805;-0.081869367;Causa Interrupcion = Por Expansion o reforzamiento de redes, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
