Periodo;AbreviaEmpresa;IdInterrupcion;NroInterrupcion;UUNN;EE;TipoMed;NaturalezaInterrupcion;ResponsabilidadInterrupcion;ResponsableInterrupcion;PropiedadDeLaInstCausante;CausaInterrupcion;SolicitoFM;IniciaTramiteFM;EstadoFM;Motivo;TipoProgramada;ClasificacionMotivo;Submotivo;SaidiUUNN;Cumple;Fecha
202304;ENOSA;3674393;10244025;Piura;A1133  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.035386835;0;30/04/2023
202304;ENOSA;3674394;10244026;Piura;A1003  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Cortocircuito;0.016504107;0;30/04/2023
202304;ENOSA;3674548;70242803;Talara;I130251;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Hurto de conductor o elemento electrico;1;1;Procede;Otros y/o terceros;NULL;Interno;Intento de Hurto de Conductores - Instalaciones;0.063891743;0;30/04/2023
202304;ENOSA;3674552;30089822;Tumbes;I120425;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.016816989;0;30/04/2023
202304;ENOSA;3674653;180243027;Paita;A1025  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000467362;0;30/04/2023
202304;ENOSA;3675212;10244052;Piura;I100250;Seccion de Linea o Alimentador;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;1;1;Procede;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Exonerado de comp. Exp. o Ref. redes Transmision;0.020130728;0;30/04/2023
202304;ENOSA;3675228;10244054;Piura;I100207;Seccion de Linea o Alimentador;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;1;1;Procede;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Exonerado de comp. Exp. o Ref. redes Transmision;0.011134468;0;30/04/2023
202304;ENOSA;3675548;10244102;Piura;E101482;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000947748;0;30/04/2023
202304;ENOSA;3675763;150243394;Sullana;I151119;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000009482;0;30/04/2023
202304;ENOSA;3675799;150243396;Sullana;I151119;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000003199;0;30/04/2023
202304;ENOSA;3675865;150243397;Sullana;I150620;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;Interno;Contaminacion ambiental extrema;0.00509358;0;30/04/2023
202304;ENOSA;3675904;150243398;Sullana;I151131;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000001999;0;30/04/2023
202304;ENOSA;3675962;10244146;Piura;E102118;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Cortocircuito;0.000289757;0;30/04/2023
202304;ENOSA;3676020;150243399;Sullana;A1524  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000352194;0;30/04/2023
202304;ENOSA;3676037;150243400;Sullana;I151126;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000026912;0;30/04/2023
202304;ENOSA;3676075;200242861;Bajo Piura;A1080  ;Alimentador Media Tension;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Cambio de estructuras;0.065402749;0;30/04/2023
202304;ENOSA;3676119;200242862;Bajo Piura;I170042;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.000040403;0;30/04/2023
202304;ENOSA;3676159;200242863;Bajo Piura;L115   ;Linea de Subtransmision;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Aves;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Aves;0.000010831;0;30/04/2023
202304;ENOSA;3676553;10244147;Piura;I100162;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Animales (Felinos y Roedores);0;0;Sin Tramite;Falla;NULL;Interno;Animales (Felinos y/o roedores);0.001058091;0;30/04/2023
202304;ENOSA;3676585;30089883;Tumbes;I120063;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.00699244;0;30/04/2023
202304;ENOSA;3676832;10244159;Piura;A1133  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Aislador roto;0.026343848;0;30/04/2023
202304;ENOSA;3676998;30089884;Tumbes;I120044;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Aves;0.000071144;0;30/04/2023
202304;ENOSA;3677271;200242867;Bajo Piura;I180022;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.013108679;0;30/04/2023
202304;ENOSA;3677342;10244223;Piura;A1127  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.022560112;0;30/04/2023
202304;ENOSA;3677559;150243587;Sullana;A1017  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Generacion;Fenomenos Naturales;Otras Empresas Electricas;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.004890235;0;30/04/2023
202304;ENOSA;3677677;10244256;Piura;E170067;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Caida conductor de red;0;0;Sin Tramite;Falla;NULL;Interno;Linea abierta o caida;0.000032391;0;30/04/2023
202304;ENOSA;3677694;10244260;Piura;A1943  ;Alimentador Media Tension;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Cambio de estructuras y accesorios en riesgo  ;0.007867017;0;30/04/2023
202304;ENOSA;3677831;150243589;Sullana;E150335;Subestacion de Distribucion;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;No Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.029678754;0;30/04/2023
202304;ENOSA;3677975;120036881;Alto Piura;L127   ;Linea de Subtransmision;No Programado, Fenomenos Naturales;Transmision;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.002212057;0;30/04/2023
202304;ENOSA;3677991;120036882;Alto Piura;L127   ;Linea de Subtransmision;No Programado, Fenomenos Naturales;Transmision;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000333577;0;30/04/2023
202304;ENOSA;3678130;150243651;Sullana;I114500;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;0;0;Sin Tramite;Falla;NULL;Interno;De unica responsabilidad del cliente;0.000118272;0;30/04/2023
202304;ENOSA;3678136;150243652;Sullana;A1524  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.000016548;0;30/04/2023
202304;ENOSA;3678146;150243653;Sullana;A1524  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.000261148;0;30/04/2023
202304;ENOSA;3678166;200242889;Bajo Piura;I170110;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Impacto vehicular;1;1;Procede;Otros y/o terceros;NULL;Interno;Colision de vehiculo contra retenida  ;0.024927275;0;30/04/2023
202304;ENOSA;3678261;200242894;Bajo Piura;I170091;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.00002675;0;30/04/2023
202304;ENOSA;3678292;10244270;Piura;I101042;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.029370673;0;30/04/2023
202304;ENOSA;3678392;10244283;Piura;I100738;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.003080342;0;30/04/2023
202304;ENOSA;3678435;10244289;Piura;I100720;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Caida conductor de red;0;0;Sin Tramite;Falla;NULL;Interno;Linea abierta o caida;0.000010581;0;30/04/2023
202304;ENOSA;3678456;10244290;Piura;I100903;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.003136274;0;30/04/2023
202304;ENOSA;3678519;180243414;Paita;A1603  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.01382031;0;30/04/2023
202304;ENOSA;3678552;10244303;Piura;A1941  ;Alimentador Media Tension;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000531205;0;30/04/2023
202304;ENOSA;3678673;70242905;Talara;I130098;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.031430041;0;30/04/2023
202304;ENOSA;3678765;10244322;Piura;E101828;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000385448;0;30/04/2023
202304;ENOSA;3678831;10244334;Piura;E101025;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000115148;0;30/04/2023
202304;ENOSA;3678845;10244335;Piura;E102064;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000168431;0;30/04/2023
202304;ENOSA;3679144;150243711;Sullana;I151125;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000793687;0;30/04/2023
202304;ENOSA;3679145;150243712;Sullana;A1017  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.011455436;0;30/04/2023
202304;ENOSA;3679146;150243713;Sullana;A1522  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000010965;0;30/04/2023
202304;ENOSA;3679149;150243714;Sullana;I151132;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.002370443;0;30/04/2023
202304;ENOSA;3679156;150243717;Sullana;I150991;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.034280512;0;30/04/2023
202304;ENOSA;3679175;150243718;Sullana;I150620;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.056495008;0;30/04/2023
202304;ENOSA;3679176;150243719;Sullana;I150620;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.012706476;0;30/04/2023
202304;ENOSA;3679325;30089956;Tumbes;A1061  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.014619357;0;30/04/2023
202304;ENOSA;3679354;70242912;Talara;I130257;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Hurto de conductor o elemento electrico;1;1;Procede;Otros y/o terceros;NULL;Interno;Intento de Hurto de Conductores - Instalaciones;0.172148736;0;30/04/2023
202304;ENOSA;3679583;10244390;Piura;I100903;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000540361;0;30/04/2023
202304;ENOSA;3679774;10244394;Piura;I179002;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.023894726;0;30/04/2023
202304;ENOSA;3679828;10244401;Piura;I100450;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;Accidente de Personal Propio  ;0.005722439;0;30/04/2023
202304;ENOSA;3679920;10244415;Piura;E101428;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia en tablero de distribucion ;0.001200933;0;30/04/2023
202304;ENOSA;3679944;10244422;Piura;I100720;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000026992;0;30/04/2023
202304;ENOSA;3680238;30089969;Tumbes;I100720;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000141175;0;30/04/2023
202304;ENOSA;3680359;10244451;Piura;I100894;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.001509832;0;30/04/2023
202304;ENOSA;3680482;10244475;Piura;E102540;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.00073804;0;30/04/2023
202304;ENOSA;3680650;120036912;Alto Piura;P107   ;Subestacion de Potencia;No Programado, Fenomenos Naturales;Transmision;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;2.502369282;1;30/04/2023
202304;ENOSA;3680784;70242963;Talara;A1305  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.009098814;0;30/04/2023
202304;ENOSA;3680813;70242964;Talara;A1056  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Caida de arbol;1;1;Procede;Otros y/o terceros;NULL;Interno;Caida de arboles;0.227669993;1;30/04/2023
202304;ENOSA;3680824;150243900;Sullana;I150913;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;0;0;Sin Tramite;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000103094;0;30/04/2023
202304;ENOSA;3681189;10244508;Piura;I100339;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.00977698;0;30/04/2023
202304;ENOSA;3681430;120036935;Alto Piura;L126   ;Linea de Subtransmision;No Programado, Fenomenos Naturales;Transmision;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Contaminacion ambiental extrema;0.000326285;0;30/04/2023
202304;ENOSA;3681446;10244529;Piura;A1940  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Contacto accidental con la linea;1;1;Procede;Otros y/o terceros;NULL;Interno;Contacto accidental con linea;0.018083074;0;30/04/2023
202304;ENOSA;3681587;10244549;Piura;E101773;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia de transformadores;0.007743818;0;30/04/2023
202304;ENOSA;3681808;70242993;Talara;I130049;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.155256709;0;30/04/2023
202304;ENOSA;3682275;150244037;Sullana;I150876;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.000010116;0;30/04/2023
202304;ENOSA;3682297;150244045;Sullana;I150967;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000600217;0;30/04/2023
202304;ENOSA;3682322;70242994;Talara;I113301;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.065028331;0;30/04/2023
202304;ENOSA;3682685;180243517;Paita;A1611  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Ajuste inadecuado de la proteccion;0;0;Sin Tramite;Falla;NULL;Interno;De coordinacion de proteccion;0.000025442;0;30/04/2023
202304;ENOSA;3682692;180243518;Paita;I160186;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Falla terminal cable;0;0;Sin Tramite;Falla;NULL;Interno;Falla terminal cable;0.001067347;0;30/04/2023
202304;ENOSA;3683251;10244681;Piura;E102172;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000657345;0;30/04/2023
202304;ENOSA;3683327;10244682;Piura;I100425;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.005776927;0;30/04/2023
202304;ENOSA;3683486;10244689;Piura;I100677;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.00174326;0;30/04/2023
202304;ENOSA;3683490;10244690;Piura;I100677;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.002105386;0;30/04/2023
202304;ENOSA;3683546;10244691;Piura;I100734;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.002015663;0;30/04/2023
202304;ENOSA;3683707;150244137;Sullana;I151247;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.006920621;0;30/04/2023
202304;ENOSA;3683725;150244138;Sullana;I150822;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000008701;0;30/04/2023
202304;ENOSA;3683739;150244139;Sullana;A1019  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000007868;0;30/04/2023
202304;ENOSA;3684601;200243007;Bajo Piura;A1701  ;Alimentador Media Tension;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Cambio de estructuras;0.305145952;1;30/04/2023
202304;ENOSA;3684794;150244219;Sullana;I150822;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000213565;0;30/04/2023
202304;ENOSA;3684817;150244225;Sullana;I150968;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.010331587;0;30/04/2023
202304;ENOSA;3684851;150244226;Sullana;A1014  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;0;0;Sin Tramite;Falla;NULL;Interno;De unica responsabilidad del cliente;0.000016904;0;30/04/2023
202304;ENOSA;3684957;150244239;Sullana;I151126;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000036218;0;30/04/2023
202304;ENOSA;3684961;10244762;Piura;I100866;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.002753456;0;30/04/2023
202304;ENOSA;3685000;130025551;Alto Piura;I140137;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Caida de arbol;1;1;Procede;Otros y/o terceros;NULL;Interno;Caida de arboles;0.000631273;0;30/04/2023
202304;ENOSA;3685007;30090154;Tumbes;A1048  ;Alimentador Media Tension;Programado Mantenimiento;Distribucion;Propia;Propia;Por mantenimiento;0;0;Sin Tramite;Mantenimiento preventivo;Programada por mantenimiento;Interno;Limpieza de partes aislantes;0.642800368;1;30/04/2023
202304;ENOSA;3685031;150244243;Sullana;I150913;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000102382;0;30/04/2023
202304;ENOSA;3685087;150244262;Sullana;I150822;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000007244;0;30/04/2023
